sim_id,cell_id,total_time,input_substrate_k,input_mpool,input_cpool,input_maxpoly,output__aflow,output__traction,output__rmc,output__module num,FILE
3706,1,21600,14.2682,154,372,323.03,0.320122,161.845,0.0103748,6,
3706,2,21600,14.2682,154,372,323.03,0.446563,185.311,0.00117602,8,
3706,3,21600,14.2682,154,372,323.03,0.336492,190.443,0.00606637,8,
3706,4,21600.1,14.2682,154,372,323.03,0.461822,145.032,0.0152264,5,
3706,5,21600,14.2682,154,372,323.03,0.210495,168.809,0.000131874,7,
3706,6,21600,14.2682,154,372,323.03,0.481231,157.973,0.00413135,6,
3706,7,21600,14.2682,154,372,323.03,0.347883,159.756,0.00792101,6,
3706,8,21600,14.2682,154,372,323.03,0.369337,188.902,0.00385503,8,
3706,9,21600.1,14.2682,154,372,323.03,0.337542,173.092,0.00282965,7,
370,6,21600,1.26593,2729,88,255.243,118.521,40.4868,4.69269,5.67742,
3707,0,21600,189.026,4005,359,100.641,116.787,134.323,0.694516,7.83871,
3707,1,21600,189.026,4005,359,100.641,116.873,142.632,0.678731,7.74194,
3707,2,21600,189.026,4005,359,100.641,117.257,115.422,0.995046,7.12903,
3707,3,21600,189.026,4005,359,100.641,117.474,120.848,0.674241,7.96774,
3707,4,21600,189.026,4005,359,100.641,117.135,115.024,1.15677,6.80645,
3707,5,21600,189.026,4005,359,100.641,116.931,140.503,0.722224,8.35484,
3707,6,21600,189.026,4005,359,100.641,117.217,132.452,1.11414,7.96774,
3707,7,21600,189.026,4005,359,100.641,117.164,131.532,0.643195,7.96774,
3707,8,21600,189.026,4005,359,100.641,117.052,134.344,0.368587,8,
3707,9,21600,189.026,4005,359,100.641,117.484,111.349,0.324071,7.3871,
370,7,21600,1.26593,2729,88,255.243,118.256,43.332,2.57916,4.87097,
3708,0,21600,5.46868,3325,395,209.045,115.994,100.112,2.8615,4.6129,
3708,1,21600,5.46868,3325,395,209.045,116.231,89.7152,3.73839,4.12903,
3708,2,21600,5.46868,3325,395,209.045,115.767,106.424,2.29011,5.29032,
3708,3,21600,5.46868,3325,395,209.045,116.198,99.0876,5.80304,4.48387,
3708,4,21600,5.46868,3325,395,209.045,116.303,93.0702,11.1592,4.41935,
3708,5,21600,5.46868,3325,395,209.045,116.901,87.3213,6.70583,4.58065,
3708,6,21600,5.46868,3325,395,209.045,116.742,77.898,11.1233,4.03226,
3708,7,21600,5.46868,3325,395,209.045,116.653,86.7079,9.50239,3.6129,
3708,8,21600,5.46868,3325,395,209.045,115.562,115.612,2.77919,4.80645,
3708,9,21600,5.46868,3325,395,209.045,115.669,108.02,1.09316,4.83871,
370,8,21600,1.26593,2729,88,255.243,118.417,37.8891,2.58057,4.90323,
3709,0,21600,105.972,177,599,303.426,0.097399,194.045,0.000415505,7,
3709,1,21600,105.972,177,599,303.426,0.247016,219.98,0.00904504,7.06452,
3709,2,21600,105.972,177,599,303.426,0.287136,220.668,0.00447928,8,
3709,3,21600,105.972,177,599,303.426,0.259291,216.429,0.0182958,6.58065,
3709,4,21600,105.972,177,599,303.426,0.0983218,205.982,0.0049148,7,
3709,5,21600,105.972,177,599,303.426,0.253133,225.152,0.00509318,8,
3709,6,21600,105.972,177,599,303.426,0.253255,181.268,0.00262767,6,
3709,7,21600,105.972,177,599,303.426,0.279006,217.722,0.00966769,7.19355,
3709,8,21600,105.972,177,599,303.426,0.216172,188.529,0.00601176,6,
3709,9,21600,105.972,177,599,303.426,0.198086,198.146,0.00174604,7,
370,9,21600,1.26593,2729,88,255.243,118.47,44.6794,2.51807,5.6129,
37,0,21600,157.313,115,75,116.526,79.3187,49.2012,0.829588,7.32258,
3710,0,21600,54.132,251,229,166.532,73.3113,77.2032,2.38626,4.70968,
3710,1,21600,54.132,251,229,166.532,77.1323,75.5173,1.26777,3.67742,
3710,2,21600,54.132,251,229,166.532,64.3801,89.3828,5.24596,4.09677,
3710,3,21600,54.132,251,229,166.532,71.6539,72.8041,0.826747,4.3871,
3710,4,21600,54.132,251,229,166.532,78.7623,73.9498,0.731894,4.93548,
3710,5,21600,54.132,251,229,166.532,69.5804,87.3189,1.28718,5.03226,
3710,6,21600,54.132,251,229,166.532,76.4876,74.8378,4.0648,4.35484,
3710,7,21600,54.132,251,229,166.532,73.2542,86.4903,2.46544,4.74194,
3710,8,21600,54.132,251,229,166.532,80.284,69.9779,1.72115,5,
3710,9,21600,54.132,251,229,166.532,70.8034,63.5268,2.97074,3.67742,
371,0,21600,16.3135,8904,88,127.992,119.538,55.4315,1.06994,9.58065,
3711,0,21600,0.105231,5149,387,148.566,114.367,334.852,0.711049,18.8065,
3711,1,21600,0.105231,5149,387,148.566,114.383,334.552,0.398997,18.8387,
3711,2,21600,0.105231,5149,387,148.566,114.363,328.65,0.442896,18.7742,
3711,3,21600,0.105231,5149,387,148.566,114.25,318.393,0.251848,17.4516,
3711,4,21600,0.105231,5149,387,148.566,114.437,319.867,0.729773,18.4194,
3711,5,21600,0.105231,5149,387,148.566,114.406,323.741,0.432519,18.3871,
3711,6,21600,0.105231,5149,387,148.566,114.314,340.195,0.207509,18.9677,
3711,7,21600,0.105231,5149,387,148.566,114.227,335.412,0.244824,18.5806,
3711,8,21600,0.105231,5149,387,148.566,114.323,331.265,0.197298,18.5484,
3711,9,21600,0.105231,5149,387,148.566,114.544,330.129,0.427246,19.2258,
371,1,21600,16.3135,8904,88,127.992,119.623,52.5667,0.234765,10.0323,
3712,0,21600,2.94222,1911,644,108.326,105.53,236.693,0.390774,7.80645,
3712,1,21600,2.94222,1911,644,108.326,106.733,239.5,1.10995,8.32258,
3712,2,21600,2.94222,1911,644,108.326,106.072,236.529,0.653913,7.80645,
3712,3,21600,2.94222,1911,644,108.326,105.135,247.391,0.333147,8.16129,
3712,4,21600,2.94222,1911,644,108.326,107.462,196.496,0.528377,7,
3712,5,21600,2.94222,1911,644,108.326,106.489,217.185,0.821145,7.3871,
3712,6,21600,2.94222,1911,644,108.326,104.893,253.838,0.291464,8.45161,
3712,7,21600,2.94222,1911,644,108.326,106.436,229.991,0.242347,8.03226,
3712,8,21600,2.94222,1911,644,108.326,105.845,230.776,0.681014,7.25806,
3712,9,21600,2.94222,1911,644,108.326,107.59,216.856,0.40205,8.16129,
371,2,21600,16.3135,8904,88,127.992,119.623,54.3593,0.176273,11.2903,
3713,0,21600,0.235758,2499,395,117.309,108.511,338.047,0.202557,19.2258,
3713,1,21600,0.235758,2499,395,117.309,109.242,315.795,0.335751,19.0645,
3713,2,21600,0.235758,2499,395,117.309,108.176,346.388,0.120359,19.5484,
3713,3,21600,0.235758,2499,395,117.309,108.718,326.827,0.13843,19.3226,
3713,4,21600,0.235758,2499,395,117.309,108.528,330.393,0.180306,19.0968,
3713,5,21600,0.235758,2499,395,117.309,108.446,332.642,0.160475,18.8387,
3713,6,21600,0.235758,2499,395,117.309,109.172,312.928,0.225641,18.8065,
3713,7,21600,0.235758,2499,395,117.309,109.461,306.701,0.184364,19.0968,
3713,8,21600,0.235758,2499,395,117.309,109.032,318.473,0.264522,19.0968,
3713,9,21600,0.235758,2499,395,117.309,108.587,336.518,0.462843,19.7097,
371,3,21600,16.3135,8904,88,127.992,119.595,52.3816,0.255409,10.2903,
3714,0,21600,5.90645,201,390,259.75,0.598215,259.513,0.000215565,9,
3714,1,21600,5.90645,201,390,259.75,0.547873,225.286,0.00116967,7,
3714,2,21600,5.90645,201,390,259.75,0.601751,224.019,0.000281308,7,
3714,3,21600,5.90645,201,390,259.75,0.546866,241.337,0.000140767,8,
3714,4,21600,5.90645,201,390,259.75,0.545324,239.36,1.17523E-08,8,
3714,5,21600,5.90645,201,390,259.75,0.507032,242.659,0.000731274,8,
3714,6,21600,5.90645,201,390,259.75,0.582288,222.843,8.5103E-05,7,
3714,7,21600,5.90645,201,390,259.75,0.506904,240.581,5.28358E-05,8,
3714,8,21600,5.90645,201,390,259.75,0.48972,241.266,0.000135963,8,
3714,9,21600,5.90645,201,390,259.75,0.453306,258.311,2.45768E-05,9,
371,4,21600,16.3135,8904,88,127.992,119.583,55.1468,0.219927,9.70968,
3715,0,21600,16.4227,2765,634,317.122,112.546,144.402,15.0194,4.06452,
3715,1,21600,16.4227,2765,634,317.122,113.613,128.217,5.08755,3.83871,
3715,2,21600,16.4227,2765,634,317.122,112.423,159.824,7.46873,4.45161,
3715,3,21600,16.4227,2765,634,317.122,113.604,97.1274,19.6747,3.45161,
3715,4,21600,16.4227,2765,634,317.122,113.608,113.313,52.5929,3.35484,
3715,5,21600,16.4227,2765,634,317.122,113.678,114.995,24.4256,3.58065,
3715,6,21600,16.4227,2765,634,317.122,113.355,129.008,27.5205,3.67742,
3715,7,21600,16.4227,2765,634,317.122,113.543,107.7,5.22623,3.32258,
3715,8,21600,16.4227,2765,634,317.122,113.715,109.785,3.99665,3.58065,
3715,9,21600,16.4227,2765,634,317.122,113.772,127.186,4.77572,4.09677,
371,5,21600,16.3135,8904,88,127.992,119.574,57.0493,0.296294,9.3871,
3716,0,21600,17.5284,929,486,141.618,100.114,131.178,1.63113,5.32258,
3716,1,21600,17.5284,929,486,141.618,105.668,100.57,6.07691,4.12903,
3716,2,21600,17.5284,929,486,141.618,100.941,134.313,1.0722,6.03226,
3716,3,21600,17.5284,929,486,141.618,100.819,153.313,2.93823,5.96774,
3716,4,21600,17.5284,929,486,141.618,104.269,111.073,1.56543,5,
3716,5,21600,17.5284,929,486,141.618,100.571,136.21,1.44163,5.51613,
3716,6,21600,17.5284,929,486,141.618,98.6254,138.83,3.6655,4.90323,
3716,7,21600,17.5284,929,486,141.618,102.668,126.057,1.66693,4.64516,
3716,8,21600,17.5284,929,486,141.618,97.9681,169.324,2.02339,5.83871,
3716,9,21600,17.5284,929,486,141.618,100.85,132.18,3.40555,4.48387,
371,6,21600,16.3135,8904,88,127.992,119.632,51.6619,0.458001,10.3226,
3717,0,21600,7.55709,4431,254,100.856,117.975,120.106,0.414281,11.2581,
3717,1,21600,7.55709,4431,254,100.856,118.054,117.601,0.300444,11.129,
3717,2,21600,7.55709,4431,254,100.856,118.049,116.812,0.282952,10.4194,
3717,3,21600,7.55709,4431,254,100.856,118.024,118.54,0.354934,10.871,
3717,4,21600,7.55709,4431,254,100.856,118.004,127.887,0.15657,11.7419,
3717,5,21600,7.55709,4431,254,100.856,117.932,132.86,0.144574,11.9355,
3717,6,21600,7.55709,4431,254,100.856,117.738,123.13,0.0838606,11.9355,
3717,7,21600,7.55709,4431,254,100.856,117.534,127.264,0.133669,11,
3717,8,21600,7.55709,4431,254,100.856,117.648,134.359,0.485792,11.2903,
3717,9,21600,7.55709,4431,254,100.856,117.496,133.451,0.134094,11.2581,
371,7,21600,16.3135,8904,88,127.992,119.55,57.2771,0.203398,10.2903,
3718,0,21600,0.119292,1816,283,121.871,108.545,239.589,0.290885,18.129,
3718,1,21600,0.119292,1816,283,121.871,107.873,251.066,0.615416,18.3548,
3718,2,21600,0.119292,1816,283,121.871,107.809,247.905,0.573133,18.0645,
3718,3,21600,0.119292,1816,283,121.871,108.289,238.604,0.297735,17.9677,
3718,4,21600,0.119292,1816,283,121.871,107.876,250.683,0.351629,18.5806,
3718,5,21600,0.119292,1816,283,121.871,107.852,249.229,0.185463,18.129,
3718,6,21600,0.119292,1816,283,121.871,108.869,230.047,0.373582,18,
3718,7,21600,0.119292,1816,283,121.871,107.722,250.839,0.371103,17.9032,
3718,8,21600,0.119292,1816,283,121.871,108.483,242.025,0.502421,18.2903,
3718,9,21600,0.119292,1816,283,121.871,108.167,246.06,1.02789,18.1935,
371,8,21600,16.3135,8904,88,127.992,119.643,49.7606,0.1865,10.4516,
3719,0,21600,0.115887,852,403,280.087,86.9027,223.518,1.5252,7.74194,
3719,1,21600,0.115887,852,403,280.087,85.3284,230.536,2.87572,7.6129,
3719,2,21600,0.115887,852,403,280.087,86.3501,214.204,6.58847,7.29032,
3719,3,21600,0.115887,852,403,280.087,82.3899,254.096,1.97444,8.22581,
3719,4,21600,0.115887,852,403,280.087,84.9994,231.138,1.5523,7.64516,
3719,5,21600,0.115887,852,403,280.087,82.7079,242.581,1.62254,7.3871,
3719,6,21600,0.115887,852,403,280.087,85.3919,228.516,0.901629,7.48387,
3719,7,21600,0.115887,852,403,280.087,84.4036,227.506,2.32053,7.12903,
3719,8,21600,0.115887,852,403,280.087,83.0615,238.727,7.19188,7.16129,
3719,9,21600,0.115887,852,403,280.087,86.398,225.757,2.02422,7.16129,
371,9,21600,16.3135,8904,88,127.992,119.565,57.122,0.228472,11.1613,
37,1,21600,157.313,115,75,116.526,81.275,48.9574,0.895943,7.41935,
3720,0,21600,0.207139,6996,335,128.881,116.437,290.674,0.17116,19.129,
3720,1,21600,0.207139,6996,335,128.881,116.658,267.353,0.438848,18.7097,
3720,2,21600,0.207139,6996,335,128.881,116.475,287.146,0.244441,18.9355,
3720,3,21600,0.207139,6996,335,128.881,116.723,275.275,0.53471,19.3226,
3720,4,21600,0.207139,6996,335,128.881,116.696,268.51,0.130608,19.129,
3720,5,21600,0.207139,6996,335,128.881,116.723,274.539,0.260905,19.4194,
3720,6,21600,0.207139,6996,335,128.881,116.674,278.484,0.296435,19.5484,
3720,7,21600,0.207139,6996,335,128.881,116.618,280.928,0.0972123,19.5161,
3720,8,21600,0.207139,6996,335,128.881,116.468,295.297,0.132113,19.4194,
3720,9,21600,0.207139,6996,335,128.881,116.739,274.202,0.274842,19.129,
372,0,21600,0.896646,434,88,214.232,108.681,51.9876,3.00641,6.09677,
3721,0,21600,6.061,2960,470,252.472,115.246,112.742,3.13096,4.74194,
3721,1,21600,6.061,2960,470,252.472,114.671,102.696,4.83716,3.77419,
3721,2,21600,6.061,2960,470,252.472,113.523,126.673,4.58106,4.58065,
3721,3,21600,6.061,2960,470,252.472,114.672,92.8198,5.75803,3.25806,
3721,4,21600,6.061,2960,470,252.472,115.06,92.1104,46.9788,3.80645,
3721,5,21600,6.061,2960,470,252.472,114.086,128.726,4.50161,4.06452,
3721,6,21600,6.061,2960,470,252.472,115.458,87.0114,7.06678,3.96774,
3721,7,21600,6.061,2960,470,252.472,114.708,97.0475,3.97921,3.93548,
3721,8,21600,6.061,2960,470,252.472,114.562,102.572,8.34001,4.03226,
3721,9,21600,6.061,2960,470,252.472,115.231,78.8543,22.1935,3.32258,
372,1,21600,0.896646,434,88,214.232,109.815,49.4298,1.06484,7.16129,
3722,0,21600,0.166167,5470,534,286.098,112.896,361.159,0.458961,10.7742,
3722,1,21600,0.166167,5470,534,286.098,112.528,360.439,0.377786,10.8065,
3722,2,21600,0.166167,5470,534,286.098,112.555,381.654,0.427671,11.4839,
3722,3,21600,0.166167,5470,534,286.098,113.047,377.914,0.696046,11.5806,
3722,4,21600,0.166167,5470,534,286.098,112.393,404.15,0.383706,12.129,
3722,5,21600,0.166167,5470,534,286.098,112.832,381.175,1.20828,11.871,
3722,6,21600,0.166167,5470,534,286.098,112.975,350.722,0.327261,10.871,
3722,7,21600,0.166167,5470,534,286.098,112.822,370.059,0.381709,11.6774,
3722,8,21600,0.166167,5470,534,286.098,112.796,368.11,0.279117,10.9355,
3722,9,21600,0.166167,5470,534,286.098,112.725,357.763,0.51674,11.3226,
372,2,21600,0.896646,434,88,214.232,109.861,42.1258,0.829871,5.96774,
3723,0,21600,0.219781,9928,316,103.387,117.729,262.94,0.126396,17.871,
3723,1,21600,0.219781,9928,316,103.387,117.814,250.018,0.169276,17.7097,
3723,2,21600,0.219781,9928,316,103.387,117.866,241.646,0.348298,17.6129,
3723,3,21600,0.219781,9928,316,103.387,117.835,250.09,0.233477,18.129,
3723,4,21600,0.219781,9928,316,103.387,117.819,251.647,0.460536,18.0645,
3723,5,21600,0.219781,9928,316,103.387,117.871,247.768,0.274368,18.1613,
3723,6,21600,0.219781,9928,316,103.387,117.84,248.342,0.328,18,
3723,7,21600,0.219781,9928,316,103.387,117.73,260.58,0.396349,17.6774,
3723,8,21600,0.219781,9928,316,103.387,117.761,250.717,0.466834,17.5161,
3723,9,21600,0.219781,9928,316,103.387,117.775,259.788,0.268044,18.1935,
372,3,21600,0.896646,434,88,214.232,107.783,49.3673,1.39351,6.48387,
3724,0,21600,96.1013,1647,293,212.646,114.788,91.0575,3.93007,5.41935,
3724,1,21600,96.1013,1647,293,212.646,115.362,74.9156,2.12565,5.29032,
3724,2,21600,96.1013,1647,293,212.646,114.237,85.9872,2.64924,4.93548,
3724,3,21600,96.1013,1647,293,212.646,115.012,70.129,4.44432,3.80645,
3724,4,21600,96.1013,1647,293,212.646,115.082,65.6752,27.9761,3.6129,
3724,5,21600,96.1013,1647,293,212.646,114.436,74.1512,2.5073,4.22581,
3724,6,21600,96.1013,1647,293,212.646,113.568,98.4654,1.54329,5.22581,
3724,7,21600,96.1013,1647,293,212.646,114.102,90.9425,1.31518,5.06452,
3724,8,21600,96.1013,1647,293,212.646,114.801,72.2973,1.80655,4.03226,
3724,9,21600,96.1013,1647,293,212.646,114.046,81.4297,10.0094,4.22581,
372,4,21600.1,0.896646,434,88,214.232,108.783,44.9019,1.37944,6.48387,
3725,0,21600,24.2385,3118,215,136.129,117.369,75.0365,1.33057,5.64516,
3725,1,21600,24.2385,3118,215,136.129,117.645,84.7758,0.416508,6.87097,
3725,2,21600.1,24.2385,3118,215,136.129,117.698,69.1995,1.69509,6.22581,
3725,3,21600,24.2385,3118,215,136.129,117.692,77.8201,1.41715,7.6129,
3725,4,21600,24.2385,3118,215,136.129,117.924,77.0713,0.501787,7.3871,
3725,5,21600,24.2385,3118,215,136.129,117.753,75.3579,0.384619,7.06452,
3725,6,21600,24.2385,3118,215,136.129,118.043,79.4231,0.887073,7.64516,
3725,7,21600,24.2385,3118,215,136.129,117.897,65.8877,1.07143,5.87097,
3725,8,21600,24.2385,3118,215,136.129,117.271,90.3354,0.774223,7,
3725,9,21600,24.2385,3118,215,136.129,117.384,86.9376,0.528039,7.12903,
372,5,21600,0.896646,434,88,214.232,109.462,46.5017,1.89398,6.6129,
3726,0,21600,1.45192,910,592,237.878,81.2312,213.57,9.68678,4.67742,
3726,1,21600,1.45192,910,592,237.878,77.7582,215.303,5.37204,4.83871,
3726,2,21600,1.45192,910,592,237.878,86.7789,158.791,1.78514,3.70968,
3726,3,21600,1.45192,910,592,237.878,86.7567,169.687,3.77491,4.03226,
3726,4,21600,1.45192,910,592,237.878,93.6043,140.233,2.57618,4.45161,
3726,5,21600,1.45192,910,592,237.878,88.4433,168.354,13.6551,4.29032,
3726,6,21600,1.45192,910,592,237.878,88.3635,163.181,4.79359,4.19355,
3726,7,21600,1.45192,910,592,237.878,79.3568,229.707,3.99705,4.90323,
3726,8,21600,1.45192,910,592,237.878,84.4232,173.78,1.65101,3.80645,
3726,9,21600,1.45192,910,592,237.878,79.8917,216.402,7.3476,4.74194,
372,6,21600,0.896646,434,88,214.232,109.929,44.0103,1.64776,6.90323,
3727,0,21600,0.24984,777,290,308.679,93.4693,144.046,1.46852,5.77419,
3727,1,21600,0.24984,777,290,308.679,94.8629,125.023,6.22008,5.25806,
3727,2,21600,0.24984,777,290,308.679,93.0583,151.497,2.94927,6.35484,
3727,3,21600,0.24984,777,290,308.679,90.4847,152.726,1.38971,5.70968,
3727,4,21600,0.24984,777,290,308.679,92.4699,152.994,1.57281,6.19355,
3727,5,21600,0.24984,777,290,308.679,91.8698,157.078,2.01453,6.32258,
3727,6,21600,0.24984,777,290,308.679,92.6769,141.663,4.86526,5.74194,
3727,7,21600,0.24984,777,290,308.679,94.423,132.967,7.07461,5.45161,
3727,8,21600,0.24984,777,290,308.679,91.5133,151.961,1.00185,6,
3727,9,21600,0.24984,777,290,308.679,91.0365,147.352,3.24203,5.67742,
372,7,21600,0.896646,434,88,214.232,108.476,50.5096,1.43523,7.16129,
3728,0,21600,10.821,1971,616,265.515,111.816,111.575,5.02118,4.74194,
3728,1,21600,10.821,1971,616,265.515,111.551,113.488,4.2524,3.96774,
3728,2,21600,10.821,1971,616,265.515,109.314,145.248,1.737,3.87097,
3728,3,21600,10.821,1971,616,265.515,110.891,99.5844,10.3739,3.22581,
3728,4,21600,10.821,1971,616,265.515,113.095,92.3006,2.64963,3.58065,
3728,5,21600,10.821,1971,616,265.515,110.63,148.814,4.13626,4.77419,
3728,6,21600,10.821,1971,616,265.515,109.503,148.948,4.74,4.3871,
3728,7,21600,10.821,1971,616,265.515,111.072,137.996,4.92264,4.32258,
3728,8,21600,10.821,1971,616,265.515,110.733,152.387,3.9658,5,
3728,9,21600,10.821,1971,616,265.515,111.44,117.197,8.22957,4.6129,
372,8,21600,0.896646,434,88,214.232,108.363,50.6073,1.56615,6.67742,
3729,0,21600,1.86382,208,549,259.349,0.302907,247.399,0.00195926,8,
3729,1,21600,1.86382,208,549,259.349,0.254847,222.785,5.17309E-05,7,
3729,2,21600,1.86382,208,549,259.349,0.252055,294.401,0.000700677,11,
3729,3,21600,1.86382,208,549,259.349,0.271584,268.503,0.0013782,9.16129,
3729,4,21600,1.86382,208,549,259.349,0.262261,226.039,0.000986138,7,
3729,5,21600,1.86382,208,549,259.349,0.267718,224.424,0.000458132,7,
3729,6,21600,1.86382,208,549,259.349,0.218789,177.476,0.00013108,5,
3729,7,21600,1.86382,208,549,259.349,0.300171,253.418,0.00675091,8,
3729,8,21600,1.86382,208,549,259.349,0.225918,276.887,6.31307E-05,10,
3729,9,21600,1.86382,208,549,259.349,0.231397,225.17,0.000663855,7,
372,9,21600,0.896646,434,88,214.232,108.148,51.3934,3.81497,6.51613,
37,2,21600,157.313,115,75,116.526,84.3549,53.6709,0.854612,7.70968,
3730,0,21600,93.4222,5259,743,289.169,116.976,157.221,1.01013,4.6129,
3730,1,21600,93.4222,5259,743,289.169,116.869,113.346,9.54671,3.32258,
3730,2,21600,93.4222,5259,743,289.169,116.524,176.424,7.35022,4.58065,
3730,3,21600,93.4222,5259,743,289.169,115.274,206.676,2.92235,5.48387,
3730,4,21600,93.4222,5259,743,289.169,116.975,156.394,0.76983,5.12903,
3730,5,21600,93.4222,5259,743,289.169,116.559,176.574,0.952508,4.64516,
3730,6,21600,93.4222,5259,743,289.169,116.891,132.662,1.57461,4.16129,
3730,7,21600,93.4222,5259,743,289.169,116.611,160.744,9.51854,4.35484,
3730,8,21600,93.4222,5259,743,289.169,116.381,175.088,1.65037,4.74194,
3730,9,21600.1,93.4222,5259,743,289.169,116.834,124.943,8.26088,3.58065,
373,0,21600,2.81589,220,88,150.374,99.4921,49.4247,0.719383,7.6129,
3731,0,21600,0.538369,345,295,127.678,54.7782,188.154,1.86782,8.19355,
3731,1,21600,0.538369,345,295,127.678,54.167,185.643,1.36958,7.80645,
3731,2,21600,0.538369,345,295,127.678,53.4132,185.887,0.641427,8.03226,
3731,3,21600,0.538369,345,295,127.678,51.1549,194.804,0.38804,7.87097,
3731,4,21600,0.538369,345,295,127.678,56.219,181.451,0.343224,7.87097,
3731,5,21600,0.538369,345,295,127.678,52.046,196.037,0.879798,8.35484,
3731,6,21600,0.538369,345,295,127.678,54.2801,191.931,0.956947,8.51613,
3731,7,21600,0.538369,345,295,127.678,54.2647,179.348,0.965562,7.67742,
3731,8,21600,0.538369,345,295,127.678,56.3135,174.036,1.79708,7.96774,
3731,9,21600,0.538369,345,295,127.678,48.1469,189.334,0.542345,7.70968,
373,1,21600,2.81589,220,88,150.374,97.2317,49.9325,0.860541,6.87097,
3732,0,21600,0.424053,101,393,159.274,0.161211,138.681,0.00340445,9,
3732,1,21600,0.424053,101,393,159.274,0.203441,147.364,0.0065567,9,
3732,2,21600,0.424053,101,393,159.274,0.258541,145.85,0.0104544,8,
3732,3,21600,0.424053,101,393,159.274,0.203442,136.231,0.00520543,8.22581,
3732,4,21600,0.424053,101,393,159.274,0.222187,151.328,0.00703942,9.58065,
3732,5,21600,0.424053,101,393,159.274,0.19354,147.028,0.00610739,9,
3732,6,21600,0.424053,101,393,159.274,0.140886,131.408,9.2384E-05,9,
3732,7,21600,0.424053,101,393,159.274,0.127933,141.657,0.000788498,10,
3732,8,21600,0.424053,101,393,159.274,0.145688,124.46,0.000334844,8,
3732,9,21600,0.424053,101,393,159.274,0.176428,143.302,0.00496807,9,
373,2,21600,2.81589,220,88,150.374,99.2353,58.0082,0.952242,7.90323,
3733,0,21600,0.984957,842,313,287.657,97.5329,110.22,1.80685,4.12903,
3733,1,21600,0.984957,842,313,287.657,96.6514,119.85,3.19228,4.41935,
3733,2,21600,0.984957,842,313,287.657,102.066,99.7661,3.14388,4.54839,
3733,3,21600,0.984957,842,313,287.657,104.009,90.9873,3.15389,4.70968,
3733,4,21600,0.984957,842,313,287.657,103.071,90.1212,5.01359,4.3871,
3733,5,21600,0.984957,842,313,287.657,103.868,83.987,7.73601,3.90323,
3733,6,21600,0.984957,842,313,287.657,97.7953,105.682,3.68186,4.54839,
3733,7,21600,0.984957,842,313,287.657,101.478,98.5477,7.10757,4.45161,
3733,8,21600,0.984957,842,313,287.657,99.0613,107.561,3.30326,4.64516,
3733,9,21600,0.984957,842,313,287.657,100.705,104.449,2.17654,4.64516,
373,3,21600,2.81589,220,88,150.374,101.442,46.2712,3.38103,7.35484,
3734,0,21600,6.96707,1586,729,143.438,105.803,137.532,7.14617,4.06452,
3734,1,21600,6.96707,1586,729,143.438,106.496,148.222,8.82719,4.54839,
3734,2,21600,6.96707,1586,729,143.438,103.372,181.127,2.69299,5.03226,
3734,3,21600,6.96707,1586,729,143.438,104.584,174.612,2.42668,5.19355,
3734,4,21600,6.96707,1586,729,143.438,105.006,177.525,2.21059,5.19355,
3734,5,21600,6.96707,1586,729,143.438,104.096,182.377,0.758133,5.25806,
3734,6,21600,6.96707,1586,729,143.438,106.11,141.469,3.98428,4.06452,
3734,7,21600,6.96707,1586,729,143.438,106.894,151.49,1.86902,4.70968,
3734,8,21600,6.96707,1586,729,143.438,105.388,172.702,1.90219,5.25806,
3734,9,21600,6.96707,1586,729,143.438,103.592,208.074,1.06349,6.22581,
373,4,21600,2.81589,220,88,150.374,96.734,55.6898,0.758242,7.93548,
3735,0,21600,1.13799,1542,276,346.134,111.535,82.5732,8.62793,4.03226,
3735,1,21600,1.13799,1542,276,346.134,109.948,95.2952,6.54734,3.87097,
3735,2,21600.1,1.13799,1542,276,346.134,111.509,78.0687,7.15495,3.67742,
3735,3,21600,1.13799,1542,276,346.134,111.443,88.963,3.4779,4.58065,
3735,4,21600,1.13799,1542,276,346.134,110.592,86.9788,22.4938,4,
3735,5,21600,1.13799,1542,276,346.134,112.426,72.8893,2.01495,4.03226,
3735,6,21600,1.13799,1542,276,346.134,110.879,73.9457,4.54109,3.35484,
3735,7,21600,1.13799,1542,276,346.134,113.385,66.8722,10.3129,3.6129,
3735,8,21600,1.13799,1542,276,346.134,110.268,90.1754,2.8754,4.19355,
3735,9,21600,1.13799,1542,276,346.134,110.959,89.9863,6.10038,3.96774,
373,5,21600,2.81589,220,88,150.374,101.814,49.417,0.339501,7.93548,
3736,0,21600,0.739483,160,327,285.339,0.508415,160.117,0.000537361,6,
3736,1,21600,0.739483,160,327,285.339,0.53892,177.689,0.000420839,7,
3736,2,21600,0.739483,160,327,285.339,0.458119,191.307,-nan,8,
3736,3,21600,0.739483,160,327,285.339,0.475864,207.452,0.000257509,9,
3736,4,21600,0.739483,160,327,285.339,0.514871,161.257,0.00140002,6,
3736,5,21600,0.739483,160,327,285.339,0.483057,193.39,0.000238134,8,
3736,6,21600,0.739483,160,327,285.339,0.493573,179.212,0.00133569,7,
3736,7,21600,0.739483,160,327,285.339,0.441187,206.023,1.87016E-05,9,
3736,8,21600,0.739483,160,327,285.339,0.483706,193.429,0.000271577,8,
3736,9,21600,0.739483,160,327,285.339,0.454007,177.865,0.000353584,7,
373,6,21600,2.81589,220,88,150.374,97.9469,54.6762,1.40637,8.09677,
